16
42
34,1,26,1,1,6,100,0.0001,13,3,1.05301,19.478126049
39,1,26,1,1,6,100,0.0001,13,3,0.826626,19.8310279846
0,1,26,1,1,6,100,0.0001,15,1,2.29947,0.0582039356232
18,1,26,1,1,6,100,0.0001,15,1,1.50182,21.495467186
19,1,26,1,1,6,100,0.0001,15,1,1.04218,0.0575878620148
28,1,26,1,1,6,100,0.0001,15,1,0.914916,0.0177440643311
36,1,26,1,1,6,100,0.0001,15,1,0.805103,0.138615131378
44,1,26,1,1,6,100,0.0001,15,1,0.570486,20.618666172
0,3,24,1,1,6,100,0.0001,3,13,2.30417,0.0138068199158
9,3,24,1,1,6,100,0.0001,3,13,1.5317,0.0503621101379
19,3,24,1,1,6,100,0.0001,3,13,1.13592,0.0189311504364
26,3,24,1,1,6,100,0.0001,3,13,1.05363,16.9395561218
34,3,24,1,1,6,100,0.0001,3,13,0.959176,0.0309038162231
0,3,24,1,1,6,100,0.0001,5,11,2.30683,0.0373899936676
0,3,24,1,1,6,100,0.0001,5,11,2.2821,0.0451381206512
4,3,24,1,1,6,100,0.0001,5,11,1.81181,0.135843992233
9,3,24,1,1,6,100,0.0001,5,11,1.44808,0.57111120224
15,3,24,1,1,6,100,0.0001,5,11,1.22731,0.0450491905212
16,3,24,1,1,6,100,0.0001,5,11,1.34493,0.161561965942
18,3,24,1,1,6,100,0.0001,5,11,1.40753,0.0592088699341
37,3,24,1,1,6,100,0.0001,5,11,0.874005,0.0361039638519
38,3,24,1,1,6,100,0.0001,5,11,0.756158,16.7993609905
43,3,24,1,1,6,100,0.0001,5,11,0.690173,16.7828118801
0,3,24,1,1,6,100,0.0001,7,9,2.29722,0.0541050434113
14,3,24,1,1,6,100,0.0001,7,9,1.51006,0.0734508037567
24,3,24,1,1,6,100,0.0001,7,9,1.02661,0.0156579017639
30,3,24,1,1,6,100,0.0001,7,9,0.877927,0.0559329986572
0,3,24,1,1,6,100,0.0001,9,7,2.30237,0.0920000076294
0,3,24,1,1,6,100,0.0001,9,7,2.30129,0.0266699790955
8,3,24,1,1,6,100,0.0001,9,7,1.55456,17.2087478638
26,3,24,1,1,6,100,0.0001,9,7,1.03947,16.3565850258
28,3,24,1,1,6,100,0.0001,9,7,0.87784,0.17317199707
31,3,24,1,1,6,100,0.0001,9,7,0.76487,0.0339081287384
35,3,24,1,1,6,100,0.0001,9,7,0.885135,0.17688202858
42,3,24,1,1,6,100,0.0001,9,7,0.636165,16.6965668201
0,3,24,1,1,6,100,0.0001,11,5,2.29824,0.0616958141327
23,3,24,1,1,6,100,0.0001,11,5,1.10827,0.0955100059509
24,3,24,1,1,6,100,0.0001,11,5,1.12462,0.0568070411682
29,3,24,1,1,6,100,0.0001,11,5,0.829473,16.8854420185
38,3,24,1,1,6,100,0.0001,11,5,0.877983,0.26365685463
40,3,24,1,1,6,100,0.0001,11,5,0.686246,0.163465023041
0,3,24,1,1,6,100,0.0001,13,3,2.30366,0.053603887558
15,3,24,1,1,6,100,0.0001,13,3,1.10801,16.8350250721
18,3,24,1,1,6,100,0.0001,13,3,1.14217,0.241586923599
19,3,24,1,1,6,100,0.0001,13,3,0.874511,0.110561847687
24,3,24,1,1,6,100,0.0001,13,3,1.03979,0.128418922424
29,3,24,1,1,6,100,0.0001,13,3,1.07712,0.217590093613
34,3,24,1,1,6,100,0.0001,13,3,0.795375,0.101920127869
36,3,24,1,1,6,100,0.0001,13,3,0.720155,17.2517631054
40,3,24,1,1,6,100,0.0001,13,3,0.842582,17.4215841293
42,3,24,1,1,6,100,0.0001,13,3,0.642274,0.0105290412903
0,3,24,1,1,6,100,0.0001,15,1,2.30348,0.133235931396
1,3,24,1,1,6,100,0.0001,15,1,1.86278,0.00591492652893
3,3,24,1,1,6,100,0.0001,15,1,1.69051,17.5101718903
16,3,24,1,1,6,100,0.0001,15,1,1.16909,0.0189988613129
24,3,24,1,1,6,100,0.0001,15,1,0.930531,17.9387881756
26,3,24,1,1,6,100,0.0001,15,1,0.788526,0.204020023346
27,3,24,1,1,6,100,0.0001,15,1,1.02138,18.1106359959
29,3,24,1,1,6,100,0.0001,15,1,0.724199,0.0982859134674
30,3,24,1,1,6,100,0.0001,15,1,0.89309,0.0866980552673
36,3,24,1,1,6,100,0.0001,15,1,0.700876,17.7965199947
44,3,24,1,1,6,100,0.0001,15,1,0.660851,17.7886059284
0,5,22,1,1,6,100,0.0001,3,13,2.29819,0.0409030914307
2,5,22,1,1,6,100,0.0001,3,13,1.9386,16.3650569916
10,5,22,1,1,6,100,0.0001,3,13,1.52125,0.110190868378
18,5,22,1,1,6,100,0.0001,3,13,1.08524,17.0782899857
22,5,22,1,1,6,100,0.0001,3,13,0.928163,0.0927939414978
0,5,22,1,1,6,100,0.0001,5,11,2.30508,2.66191983223
0,5,22,1,1,6,100,0.0001,5,11,2.30145,0.0617318153381
8,5,22,1,1,6,100,0.0001,5,11,1.40135,0.0444648265839
13,5,22,1,1,6,100,0.0001,5,11,1.2309,0.153179168701
19,5,22,1,1,6,100,0.0001,5,11,1.18271,0.210030078888
23,5,22,1,1,6,100,0.0001,5,11,0.960249,0.107357025146
0,5,22,1,1,6,100,0.0001,7,9,2.30157,0.0750858783722
14,5,22,1,1,6,100,0.0001,7,9,1.07175,0.210411071777
19,5,22,1,1,6,100,0.0001,7,9,0.994863,0.0153090953827
0,5,22,1,1,6,100,0.0001,9,7,2.30418,0.0310139656067
10,5,22,1,1,6,100,0.0001,9,7,1.34644,0.233444929123
12,5,22,1,1,6,100,0.0001,9,7,1.28831,0.175693035126
16,5,22,1,1,6,100,0.0001,9,7,1.27449,16.5764689445
25,5,22,1,1,6,100,0.0001,9,7,0.958884,0.209668874741
28,5,22,1,1,6,100,0.0001,9,7,0.836357,16.8248620033
31,5,22,1,1,6,100,0.0001,9,7,0.943573,0.069858789444
34,5,22,1,1,6,100,0.0001,9,7,0.818068,0.278675079346
0,5,22,1,1,6,100,0.0001,11,5,2.30661,0.0342659950256
1,5,22,1,1,6,100,0.0001,11,5,1.89656,0.133790969849
10,5,22,1,1,6,100,0.0001,11,5,1.44956,0.0529389381409
11,5,22,1,1,6,100,0.0001,11,5,1.27654,0.0544290542603
12,5,22,1,1,6,100,0.0001,11,5,1.58689,0.0378069877625
13,5,22,1,1,6,100,0.0001,11,5,1.06938,0.0218729972839
19,5,22,1,1,6,100,0.0001,11,5,0.983392,17.5690889359
21,5,22,1,1,6,100,0.0001,11,5,0.969661,0.0591878890991
22,5,22,1,1,6,100,0.0001,11,5,1.18861,0.0554611682892
31,5,22,1,1,6,100,0.0001,11,5,0.816101,0.0376369953156
41,5,22,1,1,6,100,0.0001,11,5,0.925642,0.109086990356
0,5,22,1,1,6,100,0.0001,13,3,2.29885,0.118725061417
3,5,22,1,1,6,100,0.0001,13,3,1.72572,0.0888071060181
5,5,22,1,1,6,100,0.0001,13,3,1.76602,17.3302078247
12,5,22,1,1,6,100,0.0001,13,3,1.26118,17.167178154
18,5,22,1,1,6,100,0.0001,13,3,1.17581,17.2337338924
24,5,22,1,1,6,100,0.0001,13,3,0.966643,0.027293920517
34,5,22,1,1,6,100,0.0001,13,3,0.795299,0.0185880661011
0,5,22,1,1,6,100,0.0001,15,1,2.30535,0.0671539306641
30,5,22,1,1,6,100,0.0001,15,1,1.01742,0.288879871368
32,5,22,1,1,6,100,0.0001,15,1,0.950285,0.0628018379211
42,5,22,1,1,6,100,0.0001,15,1,0.659775,0.0679259300232
0,7,20,1,1,6,100,0.0001,3,13,2.30187,2.78127193451
0,7,20,1,1,6,100,0.0001,3,13,2.29999,0.0476660728455
3,7,20,1,1,6,100,0.0001,3,13,1.88903,0.158017873764
11,7,20,1,1,6,100,0.0001,3,13,1.30147,0.171111106873
13,7,20,1,1,6,100,0.0001,3,13,1.10795,0.00645613670349
15,7,20,1,1,6,100,0.0001,3,13,1.11497,0.0162620544434
20,7,20,1,1,6,100,0.0001,3,13,1.08652,17.1577548981
21,7,20,1,1,6,100,0.0001,3,13,1.19084,0.383111000061
36,7,20,1,1,6,100,0.0001,3,13,0.865844,0.0139219760895
39,7,20,1,1,6,100,0.0001,3,13,0.744767,0.0203988552094
43,7,20,1,1,6,100,0.0001,3,13,0.707684,19.4916501045
0,7,20,1,1,6,100,0.0001,5,11,2.30111,0.0110330581665
0,7,20,1,1,6,100,0.0001,5,11,2.28716,0.00681686401367
12,7,20,1,1,6,100,0.0001,5,11,1.24655,0.161511898041
14,7,20,1,1,6,100,0.0001,5,11,1.09082,16.9427831173
15,7,20,1,1,6,100,0.0001,5,11,1.13493,17.2058651447
24,7,20,1,1,6,100,0.0001,5,11,0.890139,17.1194419861
31,7,20,1,1,6,100,0.0001,5,11,0.870311,17.3367469311
38,7,20,1,1,6,100,0.0001,5,11,0.921719,0.0273251533508
0,7,20,1,1,6,100,0.0001,7,9,2.3011,0.00650882720947
1,7,20,1,1,6,100,0.0001,7,9,1.97518,0.113662958145
2,7,20,1,1,6,100,0.0001,7,9,1.86707,0.212410926819
7,7,20,1,1,6,100,0.0001,7,9,1.86441,17.6816728115
28,7,20,1,1,6,100,0.0001,7,9,0.696111,0.0576679706573
35,7,20,1,1,6,100,0.0001,7,9,0.760133,0.0527038574219
39,7,20,1,1,6,100,0.0001,7,9,0.672145,17.7566208839
0,7,20,1,1,6,100,0.0001,9,7,2.30258,0.15177321434
14,7,20,1,1,6,100,0.0001,9,7,1.13238,0.0566458702087
17,7,20,1,1,6,100,0.0001,9,7,1.07185,17.688076973
20,7,20,1,1,6,100,0.0001,9,7,0.957387,0.095340013504
23,7,20,1,1,6,100,0.0001,9,7,1.02065,17.3304171562
32,7,20,1,1,6,100,0.0001,9,7,0.941872,0.194715976715
34,7,20,1,1,6,100,0.0001,9,7,0.724455,0.173452138901
37,7,20,1,1,6,100,0.0001,9,7,0.728997,0.0903840065002
0,7,20,1,1,6,100,0.0001,11,5,2.30599,0.0379350185394
21,7,20,1,1,6,100,0.0001,11,5,1.04881,16.7489719391
25,7,20,1,1,6,100,0.0001,11,5,1.13416,17.4473321438
35,7,20,1,1,6,100,0.0001,11,5,0.8578,0.00845813751221
36,7,20,1,1,6,100,0.0001,11,5,0.580614,17.2800328732
0,7,20,1,1,6,100,0.0001,13,3,2.30587,0.0168809890747
7,7,20,1,1,6,100,0.0001,13,3,1.33944,0.0403819084167
16,7,20,1,1,6,100,0.0001,13,3,1.07125,0.198452949524
23,7,20,1,1,6,100,0.0001,13,3,0.916652,17.1539189816
35,7,20,1,1,6,100,0.0001,13,3,0.785478,0.161422967911
0,7,20,1,1,6,100,0.0001,15,1,2.30192,0.124275922775
1,7,20,1,1,6,100,0.0001,15,1,2.06622,0.107819080353
9,7,20,1,1,6,100,0.0001,15,1,1.45178,0.0492269992828
22,7,20,1,1,6,100,0.0001,15,1,0.916233,17.1778869629
28,7,20,1,1,6,100,0.0001,15,1,0.897906,18.1079928875
39,7,20,1,1,6,100,0.0001,15,1,0.90754,17.5241880417
0,9,18,1,1,6,100,0.0001,3,13,2.30472,0.0298979282379
2,9,18,1,1,6,100,0.0001,3,13,2.0056,0.0828518867493
3,9,18,1,1,6,100,0.0001,3,13,1.80018,0.0403211116791
4,9,18,1,1,6,100,0.0001,3,13,1.81563,0.122013807297
8,9,18,1,1,6,100,0.0001,3,13,1.51828,0.00856590270996
15,9,18,1,1,6,100,0.0001,3,13,1.09036,17.5409460068
18,9,18,1,1,6,100,0.0001,3,13,1.05365,0.118541002274
25,9,18,1,1,6,100,0.0001,3,13,1.02562,0.120048046112
28,9,18,1,1,6,100,0.0001,3,13,1.02271,0.104188919067
29,9,18,1,1,6,100,0.0001,3,13,0.853301,0.0709869861603
0,9,18,1,1,6,100,0.0001,5,11,2.3011,0.254501104355
0,9,18,1,1,6,100,0.0001,5,11,2.29618,0.0115399360657
8,9,18,1,1,6,100,0.0001,5,11,1.58868,0.0380158424377
10,9,18,1,1,6,100,0.0001,5,11,1.3344,16.7545959949
16,9,18,1,1,6,100,0.0001,5,11,1.07979,17.206499815
17,9,18,1,1,6,100,0.0001,5,11,1.09239,0.0642879009247
0,9,18,1,1,6,100,0.0001,7,9,2.30325,0.033814907074
9,9,18,1,1,6,100,0.0001,7,9,1.30238,0.0488929748535
17,9,18,1,1,6,100,0.0001,7,9,1.14813,0.0443210601807
19,9,18,1,1,6,100,0.0001,7,9,1.18712,0.114471912384
29,9,18,1,1,6,100,0.0001,7,9,0.872242,0.0298421382904
0,9,18,1,1,6,100,0.0001,9,7,2.30551,0.0477550029755
30,9,18,1,1,6,100,0.0001,9,7,0.748529,0.0612211227417
32,9,18,1,1,6,100,0.0001,9,7,0.80735,0.119776010513
0,9,18,1,1,6,100,0.0001,11,5,2.30307,0.0790598392487
14,9,18,1,1,6,100,0.0001,11,5,1.20211,16.9679899216
20,9,18,1,1,6,100,0.0001,11,5,0.992705,0.0409619808197
29,9,18,1,1,6,100,0.0001,11,5,1.25845,17.1754460335
0,9,18,1,1,6,100,0.0001,13,3,2.29886,0.032742023468
7,9,18,1,1,6,100,0.0001,13,3,1.2943,18.2035560608
9,9,18,1,1,6,100,0.0001,13,3,1.36705,0.0730340480804
11,9,18,1,1,6,100,0.0001,13,3,1.24437,17.2551589012
16,9,18,1,1,6,100,0.0001,13,3,1.05034,17.2584810257
19,9,18,1,1,6,100,0.0001,13,3,0.950893,0.118582963943
39,9,18,1,1,6,100,0.0001,13,3,0.672953,0.0857629776001
0,9,18,1,1,6,100,0.0001,15,1,2.30707,0.00185608863831
4,9,18,1,1,6,100,0.0001,15,1,1.60018,0.101447820663
8,9,18,1,1,6,100,0.0001,15,1,1.3705,0.0896029472351
12,9,18,1,1,6,100,0.0001,15,1,1.43485,17.8468899727
15,9,18,1,1,6,100,0.0001,15,1,1.10531,17.7218670845
19,9,18,1,1,6,100,0.0001,15,1,1.35121,17.779791832
28,9,18,1,1,6,100,0.0001,15,1,1.05495,0.100847959518
30,9,18,1,1,6,100,0.0001,15,1,0.89243,18.6891260147
0,11,16,1,1,6,100,0.0001,3,13,2.30321,0.025199174881
3,11,16,1,1,6,100,0.0001,3,13,1.98357,0.132434129715
23,11,16,1,1,6,100,0.0001,3,13,1.25058,0.0519690513611
25,11,16,1,1,6,100,0.0001,3,13,1.02524,0.0788581371307
40,11,16,1,1,6,100,0.0001,3,13,0.820052,0.0991280078888
41,11,16,1,1,6,100,0.0001,3,13,0.898818,0.0496830940247
0,11,16,1,1,6,100,0.0001,5,11,2.30175,0.209755182266
1,11,16,1,1,6,100,0.0001,5,11,2.2111,17.5528960228
5,11,16,1,1,6,100,0.0001,5,11,1.67806,0.0306208133698
13,11,16,1,1,6,100,0.0001,5,11,1.2721,0.064355134964
26,11,16,1,1,6,100,0.0001,5,11,0.847126,17.5028018951
29,11,16,1,1,6,100,0.0001,5,11,0.964353,0.0761721134186
30,11,16,1,1,6,100,0.0001,5,11,0.792773,0.0958259105682
31,11,16,1,1,6,100,0.0001,5,11,0.78404,0.094006061554
33,11,16,1,1,6,100,0.0001,5,11,0.972623,17.7293581963
34,11,16,1,1,6,100,0.0001,5,11,0.760261,0.0525879859924
35,11,16,1,1,6,100,0.0001,5,11,0.711033,17.3329629898
0,11,16,1,1,6,100,0.0001,7,9,2.30777,0.0622708797455
0,11,16,1,1,6,100,0.0001,7,9,2.30418,0.0120098590851
1,11,16,1,1,6,100,0.0001,7,9,1.98551,0.0587120056152
5,11,16,1,1,6,100,0.0001,7,9,1.46805,0.166393041611
8,11,16,1,1,6,100,0.0001,7,9,1.48999,0.0328650474548
20,11,16,1,1,6,100,0.0001,7,9,0.973571,0.115183115005
24,11,16,1,1,6,100,0.0001,7,9,0.753793,0.156622171402
25,11,16,1,1,6,100,0.0001,7,9,0.949892,17.6605608463
27,11,16,1,1,6,100,0.0001,7,9,1.02181,0.248905897141
32,11,16,1,1,6,100,0.0001,7,9,1.16352,0.00297212600708
0,11,16,1,1,6,100,0.0001,9,7,2.30822,0.0416288375854
7,11,16,1,1,6,100,0.0001,9,7,1.626,18.1324160099
8,11,16,1,1,6,100,0.0001,9,7,1.4231,0.0387711524963
24,11,16,1,1,6,100,0.0001,9,7,0.83923,0.0925879478455
28,11,16,1,1,6,100,0.0001,9,7,0.850557,0.107720851898
31,11,16,1,1,6,100,0.0001,9,7,0.716045,17.2462689877
34,11,16,1,1,6,100,0.0001,9,7,0.749196,0.0449199676514
35,11,16,1,1,6,100,0.0001,9,7,0.818109,17.7499101162
38,11,16,1,1,6,100,0.0001,9,7,0.672804,0.00450706481934
0,11,16,1,1,6,100,0.0001,11,5,2.30239,0.148974180222
4,11,16,1,1,6,100,0.0001,11,5,1.58501,0.00694394111633
5,11,16,1,1,6,100,0.0001,11,5,1.59546,17.8622870445
9,11,16,1,1,6,100,0.0001,11,5,1.53789,0.072860956192
30,11,16,1,1,6,100,0.0001,11,5,0.775524,0.248839855194
31,11,16,1,1,6,100,0.0001,11,5,0.800396,0.00587201118469
34,11,16,1,1,6,100,0.0001,11,5,0.781521,17.1847000122
37,11,16,1,1,6,100,0.0001,11,5,0.735564,18.2021279335
0,11,16,1,1,6,100,0.0001,13,3,2.3086,0.0444369316101
10,11,16,1,1,6,100,0.0001,13,3,1.28717,0.101617097855
12,11,16,1,1,6,100,0.0001,13,3,1.26115,0.0696489810944
24,11,16,1,1,6,100,0.0001,13,3,1.11618,0.00690197944641
34,11,16,1,1,6,100,0.0001,13,3,0.686032,17.9264550209
37,11,16,1,1,6,100,0.0001,13,3,0.59385,0.0836398601532
0,11,16,1,1,6,100,0.0001,15,1,2.30986,0.0444421768188
1,11,16,1,1,6,100,0.0001,15,1,1.96987,0.0509150028229
2,11,16,1,1,6,100,0.0001,15,1,2.24743,0.182660102844
4,11,16,1,1,6,100,0.0001,15,1,1.67904,0.0743699073792
7,11,16,1,1,6,100,0.0001,15,1,1.51233,17.4944980145
10,11,16,1,1,6,100,0.0001,15,1,1.20619,18.7776460648
14,11,16,1,1,6,100,0.0001,15,1,1.19212,17.6880629063
15,11,16,1,1,6,100,0.0001,15,1,0.953715,0.016144990921
17,11,16,1,1,6,100,0.0001,15,1,0.988306,0.0705988407135
22,11,16,1,1,6,100,0.0001,15,1,0.798065,0.0517439842224
26,11,16,1,1,6,100,0.0001,15,1,0.870048,17.3818891048
28,11,16,1,1,6,100,0.0001,15,1,1.15214,0.0303630828857
30,11,16,1,1,6,100,0.0001,15,1,0.637189,0.00447201728821
32,11,16,1,1,6,100,0.0001,15,1,0.827099,17.9420230389
34,11,16,1,1,6,100,0.0001,15,1,0.766146,0.0197958946228
35,11,16,1,1,6,100,0.0001,15,1,0.962958,0.0889101028442
37,11,16,1,1,6,100,0.0001,15,1,0.6306,0.161644935608
39,11,16,1,1,6,100,0.0001,15,1,0.686478,0.0151700973511
0,13,14,1,1,6,100,0.0001,3,13,2.29999,0.10623383522
1,13,14,1,1,6,100,0.0001,3,13,1.96905,18.1092879772
4,13,14,1,1,6,100,0.0001,3,13,1.69432,18.6719558239
6,13,14,1,1,6,100,0.0001,3,13,1.48068,0.0275030136108
11,13,14,1,1,6,100,0.0001,3,13,1.31613,19.0893831253
12,13,14,1,1,6,100,0.0001,3,13,1.26603,19.1065180302
13,13,14,1,1,6,100,0.0001,3,13,1.24216,0.0674610137939
15,13,14,1,1,6,100,0.0001,3,13,1.32585,19.3248970509
19,13,14,1,1,6,100,0.0001,3,13,1.07776,0.118083000183
22,13,14,1,1,6,100,0.0001,3,13,0.873193,0.074728012085
32,13,14,1,1,6,100,0.0001,3,13,0.91481,0.0516879558563
35,13,14,1,1,6,100,0.0001,3,13,0.862381,0.0618748664856
37,13,14,1,1,6,100,0.0001,3,13,0.837303,0.0240731239319
0,13,14,1,1,6,100,0.0001,5,11,2.29973,0.0895330905914
2,13,14,1,1,6,100,0.0001,5,11,1.83798,17.9193091393
13,13,14,1,1,6,100,0.0001,5,11,1.27203,0.016618013382
15,13,14,1,1,6,100,0.0001,5,11,1.17959,0.0643398761749
17,13,14,1,1,6,100,0.0001,5,11,1.1609,18.5845448971
18,13,14,1,1,6,100,0.0001,5,11,0.88325,18.122781992
19,13,14,1,1,6,100,0.0001,5,11,1.01559,0.0337948799133
21,13,14,1,1,6,100,0.0001,5,11,0.87784,0.0664429664612
29,13,14,1,1,6,100,0.0001,5,11,0.945887,0.0910727977753
33,13,14,1,1,6,100,0.0001,5,11,0.751691,0.183168172836
35,13,14,1,1,6,100,0.0001,5,11,0.772127,0.0585091114044
0,13,14,1,1,6,100,0.0001,7,9,2.30414,0.0680298805237
6,13,14,1,1,6,100,0.0001,7,9,1.35422,0.0711441040039
9,13,14,1,1,6,100,0.0001,7,9,1.23785,0.0332009792328
12,13,14,1,1,6,100,0.0001,7,9,1.29173,0.00339603424072
13,13,14,1,1,6,100,0.0001,7,9,1.32739,18.126157999
14,13,14,1,1,6,100,0.0001,7,9,1.05202,0.0541269779205
20,13,14,1,1,6,100,0.0001,7,9,1.03772,0.00569200515747
21,13,14,1,1,6,100,0.0001,7,9,1.23183,0.141726016998
26,13,14,1,1,6,100,0.0001,7,9,1.03294,0.0162589550018
32,13,14,1,1,6,100,0.0001,7,9,0.808352,0.122923135757
37,13,14,1,1,6,100,0.0001,7,9,0.579599,18.2691268921
0,13,14,1,1,6,100,0.0001,9,7,2.30139,0.136887073517
14,13,14,1,1,6,100,0.0001,9,7,1.23298,0.0114860534668
16,13,14,1,1,6,100,0.0001,9,7,0.889716,0.065064907074
17,13,14,1,1,6,100,0.0001,9,7,1.1,17.9366769791
22,13,14,1,1,6,100,0.0001,9,7,0.82445,0.00227808952332
24,13,14,1,1,6,100,0.0001,9,7,1.02677,0.130043029785
25,13,14,1,1,6,100,0.0001,9,7,0.938566,17.7764480114
34,13,14,1,1,6,100,0.0001,9,7,0.771018,0.0119957923889
0,13,14,1,1,6,100,0.0001,11,5,2.30459,0.00935292243958
10,13,14,1,1,6,100,0.0001,11,5,1.24652,0.091696023941
13,13,14,1,1,6,100,0.0001,11,5,1.15227,0.0385119915009
28,13,14,1,1,6,100,0.0001,11,5,0.771381,0.161103010178
32,13,14,1,1,6,100,0.0001,11,5,0.83927,18.1661570072
0,13,14,1,1,6,100,0.0001,13,3,2.30542,0.016037940979
13,13,14,1,1,6,100,0.0001,13,3,1.05257,0.0572509765625
15,13,14,1,1,6,100,0.0001,13,3,1.19385,0.101406097412
20,13,14,1,1,6,100,0.0001,13,3,0.891704,17.8841569424
32,13,14,1,1,6,100,0.0001,13,3,0.711795,0.0651068687439
33,13,14,1,1,6,100,0.0001,13,3,0.770363,0.0221269130707
0,13,14,1,1,6,100,0.0001,15,1,2.3036,0.0433630943298
4,13,14,1,1,6,100,0.0001,15,1,1.51906,0.0354688167572
8,13,14,1,1,6,100,0.0001,15,1,1.63423,0.0357060432434
11,13,14,1,1,6,100,0.0001,15,1,1.16118,0.140858888626
13,13,14,1,1,6,100,0.0001,15,1,1.08638,0.167351961136
17,13,14,1,1,6,100,0.0001,15,1,1.02961,0.00749802589417
18,13,14,1,1,6,100,0.0001,15,1,1.05706,0.0499548912048
21,13,14,1,1,6,100,0.0001,15,1,0.902835,18.4167289734
22,13,14,1,1,6,100,0.0001,15,1,1.13233,0.0193240642548
23,13,14,1,1,6,100,0.0001,15,1,0.960371,0.0573880672455
1,15,12,1,1,6,100,0.0001,3,13,2.01277,0.0195729732513
2,15,12,1,1,6,100,0.0001,3,13,1.83508,0.0110199451447
4,15,12,1,1,6,100,0.0001,3,13,1.51605,0.0893309116364
10,15,12,1,1,6,100,0.0001,3,13,1.25098,0.00880694389343
24,15,12,1,1,6,100,0.0001,3,13,0.952462,0.0362131595612
27,15,12,1,1,6,100,0.0001,3,13,0.668859,0.0691900253296
29,15,12,1,1,6,100,0.0001,3,13,0.881282,0.0194461345673
32,15,12,1,1,6,100,0.0001,3,13,0.760037,18.7360320091
34,15,12,1,1,6,100,0.0001,3,13,0.752567,18.1844029427
4,15,12,1,1,6,100,0.0001,5,11,1.61342,17.8481249809
5,15,12,1,1,6,100,0.0001,5,11,1.57671,18.1989340782
7,15,12,1,1,6,100,0.0001,5,11,1.3833,0.0963938236237
8,15,12,1,1,6,100,0.0001,5,11,1.33776,0.0628280639648
11,15,12,1,1,6,100,0.0001,5,11,1.33302,18.599916935
15,15,12,1,1,6,100,0.0001,5,11,1.24771,18.5289511681
17,15,12,1,1,6,100,0.0001,5,11,1.24388,0.0197608470917
18,15,12,1,1,6,100,0.0001,5,11,1.07827,17.9973499775
30,15,12,1,1,6,100,0.0001,5,11,0.640349,0.0468759536743
37,15,12,1,1,6,100,0.0001,5,11,0.83065,18.9915997982
5,15,12,1,1,6,100,0.0001,7,9,1.5539,0.108608007431
8,15,12,1,1,6,100,0.0001,7,9,1.25692,0.0671329498291
11,15,12,1,1,6,100,0.0001,7,9,1.21791,0.0907919406891
22,15,12,1,1,6,100,0.0001,7,9,0.754296,17.9912340641
30,15,12,1,1,6,100,0.0001,7,9,0.643941,18.1857659817
31,15,12,1,1,6,100,0.0001,7,9,0.714697,0.113875865936
8,15,12,1,1,6,100,0.0001,9,7,1.41218,18.4290070534
9,15,12,1,1,6,100,0.0001,9,7,1.4512,17.9325449467
10,15,12,1,1,6,100,0.0001,9,7,1.46962,18.3038420677
14,15,12,1,1,6,100,0.0001,9,7,1.24118,18.7188179493
17,15,12,1,1,6,100,0.0001,9,7,1.05687,0.0484480857849
18,15,12,1,1,6,100,0.0001,9,7,1.14525,0.0463690757751
20,15,12,1,1,6,100,0.0001,9,7,0.954788,0.0255689620972
28,15,12,1,1,6,100,0.0001,9,7,0.745121,0.0289750099182
29,15,12,1,1,6,100,0.0001,9,7,0.834902,0.0426008701324
